-10.0,4.5397868702434395e-05
-9.9,5.0172164683764205e-05
-9.8,5.5448524722794907e-05
-9.700000000000001,6.127973961660237e-05
-9.600000000000001,6.772414961977011e-05
-9.5,7.484622751061123e-05
-9.4,8.271722285166639e-05
-9.3,9.141587385216144e-05
-9.200000000000001,0.00010102919390777272
-9.1,0.00011165334062956276
-9.0,0.00012339457598623172
-8.9,0.00013637032707949703
-8.8,0.0001507103580597574
-8.700000000000001,0.00016655806477733576
-8.6,0.000184071904963424
-8.5,0.00020342697805520653
-8.4,0.0002248167702332953
-8.3,0.00024845508183933427
-8.200000000000001,0.0002745781561013324
-8.1,0.00030344703002891917
-8.0,0.0003353501304664781
-7.9,0.00037060614062639654
-7.800000000000001,0.00040956716498605005
-7.7,0.000452622223240535
-7.6000000000000005,0.0005002011070795639
-7.5,0.0005527786369235996
-7.4,0.000610879359434401
-7.300000000000001,0.0006750827306328375
-7.2,0.000746028833836697
-7.1000000000000005,0.0008244246863982946
-7.0,0.0009110511944006454
-6.9,0.001006770820085637
-6.800000000000001,0.0011125360328603205
-6.7,0.0012293986212774202
-6.6000000000000005,0.001358519950428958
-6.5,0.0015011822567369917
-6.4,0.0016588010801744215
-6.300000000000001,0.0018329389424928035
-6.2,0.002025320389049882
-6.1000000000000005,0.0022378485212763317
-6.0,0.0024726231566347743
-5.9,0.002731960763011059
-5.800000000000001,0.0030184163247084215
-5.7,0.0033348073074133443
-5.6000000000000005,0.003684239899435986
-5.5,0.004070137715896128
-5.4,0.004496273160941178
-5.300000000000001,0.004966801650056957
-5.2,0.005486298899450404
-5.1000000000000005,0.00605980149158411
-5.0,0.0066928509242848554
-4.9,0.007391541344281971
-4.800000000000001,0.00816257115315989
-4.7,0.009013298652847822
-4.6000000000000005,0.009951801866904317
-4.5,0.01098694263059318
-4.4,0.012128434984274237
-4.3,0.013386917827664779
-4.2,0.014774031693273055
-4.1000000000000005,0.01630249937144093
-4.0,0.01798620996209156
-3.9000000000000004,0.019840305734077503
-3.8000000000000003,0.021881270936130466
-3.7,0.024127021417669196
-3.6,0.026596993576865856
-3.5,0.02931223075135632
-3.4000000000000004,0.032295464698450495
-3.3000000000000003,0.03557118927263617
-3.2,0.039165722796764356
-3.1,0.043107254941086116
-3.0,0.04742587317756678
-2.9000000000000004,0.05215356307841772
-2.8000000000000003,0.05732417589886873
-2.7,0.06297335605699649
-2.6,0.06913842034334682
-2.5,0.07585818002124355
-2.4000000000000004,0.08317269649392235
